minute,api_key,customer_id,request_count,distinct_ip_count,new_ip_count,total_tokens,error_rate,rate_limit_rate,estimated_cost,avg_latency_ms,new_ip_ratio,tokens_per_request,off_hours,ip_entropy
2026-06-25 21:45:00,key_c002_3,C002,1,1,0,214,0.0,0.0,0.0003,1880.0,0.0,214.0,0,-0.0
2026-06-25 22:56:00,key_c002_3,C002,1,1,0,317,0.0,0.0,0.0008,1567.0,0.0,317.0,0,-0.0
2026-06-25 23:30:00,key_c002_3,C002,1,1,0,941,0.0,0.0,0.0011,1611.0,0.0,941.0,1,-0.0
2026-06-26 00:31:00,key_c002_3,C002,1,1,0,747,0.0,0.0,0.0009,1299.0,0.0,747.0,1,-0.0
2026-06-26 00:36:00,key_c002_3,C002,1,1,0,280,100.0,0.0,0.0007,1592.0,0.0,280.0,1,-0.0
2026-06-26 01:21:00,key_c002_3,C002,1,1,0,770,0.0,0.0,0.0018,2011.0,0.0,770.0,1,-0.0
2026-06-26 02:02:00,key_c002_3,C002,1,1,0,509,0.0,0.0,0.0012,1889.0,0.0,509.0,1,-0.0
2026-06-26 03:31:00,key_c002_3,C002,1,1,0,468,0.0,0.0,0.0006,1527.0,0.0,468.0,1,-0.0
2026-06-26 03:49:00,key_c002_3,C002,1,1,0,755,0.0,0.0,0.0018,2046.0,0.0,755.0,1,-0.0
2026-06-26 04:10:00,key_c002_3,C002,1,1,0,715,0.0,0.0,0.0009,2047.0,0.0,715.0,1,-0.0
2026-06-26 04:51:00,key_c002_3,C002,1,1,0,228,0.0,0.0,0.0005,1824.0,0.0,228.0,1,-0.0
2026-06-26 05:09:00,key_c002_3,C002,1,1,0,528,0.0,0.0,0.0008,1703.0,0.0,528.0,1,-0.0
2026-06-26 05:27:00,key_c002_3,C002,1,1,0,864,0.0,0.0,0.001,1921.0,0.0,864.0,1,-0.0
2026-06-26 06:05:00,key_c002_3,C002,1,1,0,787,0.0,0.0,0.0019,2180.0,0.0,787.0,0,-0.0
2026-06-26 06:09:00,key_c002_3,C002,1,1,0,375,0.0,0.0,0.0009,1981.0,0.0,375.0,0,-0.0
2026-06-26 06:19:00,key_c002_3,C002,1,1,0,461,0.0,0.0,0.0011,2154.0,0.0,461.0,0,-0.0
2026-06-26 06:35:00,key_c002_3,C002,1,1,0,418,0.0,0.0,0.0005,1487.0,0.0,418.0,0,-0.0
2026-06-26 06:37:00,key_c002_3,C002,1,1,0,688,0.0,0.0,0.0017,1660.0,0.0,688.0,0,-0.0
2026-06-26 06:42:00,key_c002_3,C002,1,1,0,346,0.0,0.0,0.0008,1584.0,0.0,346.0,0,-0.0
2026-06-26 06:44:00,key_c002_3,C002,1,1,0,366,0.0,0.0,0.0006,1622.0,0.0,366.0,0,-0.0
2026-06-26 07:12:00,key_c002_3,C002,1,1,0,501,0.0,0.0,0.0006,2016.0,0.0,501.0,0,-0.0
2026-06-26 08:01:00,key_c002_3,C002,1,1,0,796,0.0,0.0,0.0019,1626.0,0.0,796.0,0,-0.0
2026-06-26 08:03:00,key_c002_3,C002,1,1,0,408,0.0,0.0,0.0005,1072.0,0.0,408.0,0,-0.0
2026-06-26 08:12:00,key_c002_3,C002,1,1,0,357,0.0,0.0,0.0009,1990.0,0.0,357.0,0,-0.0
2026-06-26 08:29:00,key_c002_3,C002,1,1,0,665,0.0,0.0,0.0008,1931.0,0.0,665.0,0,-0.0
2026-06-26 08:33:00,key_c002_3,C002,2,1,0,1410,50.0,0.0,0.0017,2575.5,0.0,705.0,0,-0.0
2026-06-26 08:37:00,key_c002_3,C002,1,1,0,222,0.0,0.0,0.0004,1199.0,0.0,222.0,0,-0.0
2026-06-26 08:50:00,key_c002_3,C002,1,1,0,1020,0.0,0.0,0.0012,1960.0,0.0,1020.0,0,-0.0
2026-06-26 08:57:00,key_c002_3,C002,1,1,0,667,0.0,0.0,0.0008,1347.0,0.0,667.0,0,-0.0
2026-06-26 09:22:00,key_c002_3,C002,1,1,0,736,0.0,0.0,0.0018,2286.0,0.0,736.0,0,-0.0
2026-06-26 09:25:00,key_c002_3,C002,1,1,0,434,0.0,0.0,0.001,1957.0,0.0,434.0,0,-0.0
2026-06-26 09:36:00,key_c002_3,C002,1,1,0,229,0.0,0.0,0.0006,1847.0,0.0,229.0,0,-0.0
2026-06-26 09:50:00,key_c002_3,C002,1,1,0,552,0.0,0.0,0.0009,1661.0,0.0,552.0,0,-0.0
2026-06-26 10:35:00,key_c002_3,C002,1,1,0,406,0.0,0.0,0.001,2042.0,0.0,406.0,0,-0.0
2026-06-26 10:41:00,key_c002_3,C002,1,1,0,497,0.0,0.0,0.0012,1908.0,0.0,497.0,0,-0.0
2026-06-26 11:18:00,key_c002_3,C002,1,1,0,915,0.0,0.0,0.0022,3694.0,0.0,915.0,0,-0.0
2026-06-26 11:37:00,key_c002_3,C002,1,1,0,487,0.0,0.0,0.0008,1802.0,0.0,487.0,0,-0.0
2026-06-26 11:39:00,key_c002_3,C002,1,1,0,457,0.0,0.0,0.0011,1922.0,0.0,457.0,0,-0.0
2026-06-26 11:45:00,key_c002_3,C002,1,1,0,450,0.0,0.0,0.0011,2216.0,0.0,450.0,0,-0.0
2026-06-26 11:52:00,key_c002_3,C002,1,1,0,626,0.0,0.0,0.001,1377.0,0.0,626.0,0,-0.0
2026-06-26 12:05:00,key_c002_3,C002,1,1,0,505,0.0,0.0,0.0012,1752.0,0.0,505.0,0,-0.0
2026-06-26 12:09:00,key_c002_3,C002,1,1,0,399,0.0,0.0,0.0006,2204.0,0.0,399.0,0,-0.0
2026-06-26 12:12:00,key_c002_3,C002,1,1,0,304,0.0,0.0,0.0007,2358.0,0.0,304.0,0,-0.0
2026-06-26 12:20:00,key_c002_3,C002,2,2,0,1193,50.0,0.0,0.0023,2119.5,0.0,596.5,0,1.0
2026-06-26 12:26:00,key_c002_3,C002,1,1,0,395,0.0,0.0,0.0009,1907.0,0.0,395.0,0,-0.0
2026-06-26 12:29:00,key_c002_3,C002,1,1,0,646,0.0,0.0,0.0008,1950.0,0.0,646.0,0,-0.0
2026-06-26 12:36:00,key_c002_3,C002,1,1,0,231,0.0,0.0,0.0004,1665.0,0.0,231.0,0,-0.0
2026-06-26 12:55:00,key_c002_3,C002,1,1,0,307,0.0,0.0,0.0007,1688.0,0.0,307.0,0,-0.0
2026-06-26 13:01:00,key_c002_3,C002,1,1,0,531,0.0,0.0,0.0013,1600.0,0.0,531.0,0,-0.0
2026-06-26 13:07:00,key_c002_3,C002,1,1,0,595,100.0,100.0,0.0014,2076.0,0.0,595.0,0,-0.0
2026-06-26 13:21:00,key_c002_3,C002,1,1,0,811,0.0,0.0,0.001,1330.0,0.0,811.0,0,-0.0
2026-06-26 13:35:00,key_c002_3,C002,2,2,0,3576,0.0,0.0,0.0086,1790.0,0.0,1788.0,0,1.0
2026-06-26 13:37:00,key_c002_3,C002,1,1,0,546,0.0,0.0,0.0013,2100.0,0.0,546.0,0,-0.0
2026-06-26 14:06:00,key_c002_3,C002,1,1,0,441,0.0,0.0,0.0011,1754.0,0.0,441.0,0,-0.0
2026-06-26 14:12:00,key_c002_3,C002,1,1,0,348,0.0,0.0,0.0006,1853.0,0.0,348.0,0,-0.0
2026-06-26 14:17:00,key_c002_3,C002,1,1,0,823,0.0,0.0,0.001,1886.0,0.0,823.0,0,-0.0
2026-06-26 14:29:00,key_c002_3,C002,1,1,0,941,0.0,0.0,0.0011,2191.0,0.0,941.0,0,-0.0
2026-06-26 14:37:00,key_c002_3,C002,1,1,0,494,100.0,0.0,0.0008,1468.0,0.0,494.0,0,-0.0
2026-06-26 14:39:00,key_c002_3,C002,1,1,0,395,0.0,0.0,0.0009,2660.0,0.0,395.0,0,-0.0
2026-06-26 14:53:00,key_c002_3,C002,1,1,0,520,0.0,0.0,0.0012,1654.0,0.0,520.0,0,-0.0
2026-06-26 14:54:00,key_c002_3,C002,1,1,0,892,0.0,0.0,0.0011,1233.0,0.0,892.0,0,-0.0
2026-06-26 14:58:00,key_c002_3,C002,1,1,0,679,0.0,0.0,0.0016,2235.0,0.0,679.0,0,-0.0
2026-06-26 15:06:00,key_c002_3,C002,1,1,0,663,0.0,0.0,0.0011,1931.0,0.0,663.0,0,-0.0
2026-06-26 15:17:00,key_c002_3,C002,1,1,0,505,0.0,0.0,0.0006,1569.0,0.0,505.0,0,-0.0
2026-06-26 15:24:00,key_c002_3,C002,1,1,0,423,0.0,0.0,0.0007,1453.0,0.0,423.0,0,-0.0
2026-06-26 15:26:00,key_c002_3,C002,1,1,0,360,0.0,0.0,0.0006,1839.0,0.0,360.0,0,-0.0
2026-06-26 15:50:00,key_c002_3,C002,1,1,0,323,0.0,0.0,0.0004,1796.0,0.0,323.0,0,-0.0
2026-06-26 15:54:00,key_c002_3,C002,1,1,0,251,0.0,0.0,0.0003,1630.0,0.0,251.0,0,-0.0
2026-06-26 15:58:00,key_c002_3,C002,1,1,0,312,0.0,0.0,0.0004,1476.0,0.0,312.0,0,-0.0
2026-06-26 16:08:00,key_c002_3,C002,1,1,0,472,0.0,0.0,0.0006,1468.0,0.0,472.0,0,-0.0
2026-06-26 16:21:00,key_c002_3,C002,1,1,0,337,0.0,0.0,0.0005,1814.0,0.0,337.0,0,-0.0
2026-06-26 16:23:00,key_c002_3,C002,1,1,0,394,0.0,0.0,0.0005,1660.0,0.0,394.0,0,-0.0
2026-06-26 16:37:00,key_c002_3,C002,1,1,0,437,0.0,0.0,0.001,1759.0,0.0,437.0,0,-0.0
2026-06-26 16:42:00,key_c002_3,C002,1,1,0,390,0.0,0.0,0.0005,1593.0,0.0,390.0,0,-0.0
2026-06-26 16:43:00,key_c002_3,C002,1,1,0,543,0.0,0.0,0.0007,2121.0,0.0,543.0,0,-0.0
2026-06-26 16:45:00,key_c002_3,C002,1,1,0,582,0.0,0.0,0.0009,2077.0,0.0,582.0,0,-0.0
2026-06-26 16:53:00,key_c002_3,C002,1,1,0,660,0.0,0.0,0.0016,1522.0,0.0,660.0,0,-0.0
2026-06-26 17:00:00,key_c002_3,C002,1,1,0,323,0.0,0.0,0.0005,1419.0,0.0,323.0,0,-0.0
2026-06-26 17:16:00,key_c002_3,C002,1,1,0,625,0.0,0.0,0.0015,2287.0,0.0,625.0,0,-0.0
2026-06-26 17:23:00,key_c002_3,C002,1,1,0,815,0.0,0.0,0.002,2213.0,0.0,815.0,0,-0.0
2026-06-26 17:28:00,key_c002_3,C002,1,1,0,230,0.0,0.0,0.0006,1538.0,0.0,230.0,0,-0.0
2026-06-26 17:35:00,key_c002_3,C002,1,1,0,949,0.0,0.0,0.0023,2909.0,0.0,949.0,0,-0.0
2026-06-26 17:44:00,key_c002_3,C002,1,1,0,677,0.0,0.0,0.0011,1433.0,0.0,677.0,0,-0.0
2026-06-26 17:48:00,key_c002_3,C002,1,1,0,1276,0.0,0.0,0.0015,1253.0,0.0,1276.0,0,-0.0
2026-06-26 18:03:00,key_c002_3,C002,1,1,0,442,0.0,0.0,0.0007,1497.0,0.0,442.0,0,-0.0
2026-06-26 18:04:00,key_c002_3,C002,1,1,0,633,0.0,0.0,0.0015,2075.0,0.0,633.0,0,-0.0
2026-06-26 18:07:00,key_c002_3,C002,1,1,0,536,100.0,100.0,0.0009,1714.0,0.0,536.0,0,-0.0
2026-06-26 18:15:00,key_c002_3,C002,1,1,0,343,0.0,0.0,0.0008,1928.0,0.0,343.0,0,-0.0
2026-06-26 18:23:00,key_c002_3,C002,1,1,0,505,0.0,0.0,0.0012,1967.0,0.0,505.0,0,-0.0
2026-06-26 18:32:00,key_c002_3,C002,1,1,0,329,0.0,0.0,0.0005,1644.0,0.0,329.0,0,-0.0
2026-06-26 18:42:00,key_c002_3,C002,1,1,0,263,0.0,0.0,0.0006,1624.0,0.0,263.0,0,-0.0
2026-06-26 18:51:00,key_c002_3,C002,1,1,0,294,0.0,0.0,0.0005,1434.0,0.0,294.0,0,-0.0
2026-06-26 19:17:00,key_c002_3,C002,1,1,0,893,0.0,0.0,0.0021,2450.0,0.0,893.0,0,-0.0
2026-06-26 19:47:00,key_c002_3,C002,1,1,0,893,0.0,0.0,0.0021,2412.0,0.0,893.0,0,-0.0
2026-06-26 20:01:00,key_c002_3,C002,1,1,0,425,100.0,100.0,0.0005,2011.0,0.0,425.0,0,-0.0
2026-06-26 20:04:00,key_c002_3,C002,1,1,0,656,0.0,0.0,0.0008,1112.0,0.0,656.0,0,-0.0
2026-06-26 20:10:00,key_c002_3,C002,1,1,0,234,0.0,0.0,0.0004,1864.0,0.0,234.0,0,-0.0
2026-06-26 20:31:00,key_c002_3,C002,1,1,0,803,0.0,0.0,0.0019,2457.0,0.0,803.0,0,-0.0
2026-06-26 20:40:00,key_c002_3,C002,1,1,0,435,0.0,0.0,0.001,2270.0,0.0,435.0,0,-0.0
2026-06-26 20:52:00,key_c002_3,C002,1,1,0,551,0.0,0.0,0.0009,1986.0,0.0,551.0,0,-0.0
2026-06-26 20:54:00,key_c002_3,C002,1,1,0,555,0.0,0.0,0.0007,1435.0,0.0,555.0,0,-0.0
2026-06-26 21:08:00,key_c002_3,C002,1,1,0,698,0.0,0.0,0.0008,1610.0,0.0,698.0,0,-0.0
2026-06-26 21:09:00,key_c002_3,C002,1,1,0,490,0.0,0.0,0.0012,2450.0,0.0,490.0,0,-0.0
2026-06-26 21:34:00,key_c002_3,C002,1,1,0,375,0.0,0.0,0.0009,2312.0,0.0,375.0,0,-0.0
2026-06-26 21:51:00,key_c002_3,C002,1,1,0,342,0.0,0.0,0.0008,1551.0,0.0,342.0,0,-0.0
2026-06-26 22:47:00,key_c002_3,C002,1,1,0,787,0.0,0.0,0.0009,1149.0,0.0,787.0,0,-0.0
2026-06-26 23:06:00,key_c002_3,C002,1,1,0,672,0.0,0.0,0.0016,2443.0,0.0,672.0,1,-0.0
2026-06-26 23:32:00,key_c002_3,C002,1,1,0,352,0.0,0.0,0.0006,1835.0,0.0,352.0,1,-0.0
2026-06-26 23:49:00,key_c002_3,C002,1,1,0,436,0.0,0.0,0.001,2211.0,0.0,436.0,1,-0.0
2026-06-26 23:57:00,key_c002_3,C002,1,1,0,639,0.0,0.0,0.0015,1832.0,0.0,639.0,1,-0.0
2026-06-27 01:14:00,key_c002_3,C002,1,1,0,212,0.0,0.0,0.0005,1318.0,0.0,212.0,1,-0.0
2026-06-27 02:08:00,key_c002_3,C002,1,1,0,522,0.0,0.0,0.0008,1630.0,0.0,522.0,1,-0.0
2026-06-27 04:37:00,key_c002_3,C002,1,1,0,509,0.0,0.0,0.0008,1803.0,0.0,509.0,1,-0.0
2026-06-27 05:33:00,key_c002_3,C002,1,1,0,429,0.0,0.0,0.0005,1575.0,0.0,429.0,1,-0.0
2026-06-27 05:37:00,key_c002_3,C002,1,1,0,815,0.0,0.0,0.002,2258.0,0.0,815.0,1,-0.0
2026-06-27 06:50:00,key_c002_3,C002,1,1,0,333,0.0,0.0,0.0004,1167.0,0.0,333.0,0,-0.0
2026-06-27 07:10:00,key_c002_3,C002,1,1,0,917,0.0,0.0,0.0011,1822.0,0.0,917.0,0,-0.0
2026-06-27 07:23:00,key_c002_3,C002,1,1,0,830,0.0,0.0,0.001,1127.0,0.0,830.0,0,-0.0
2026-06-27 07:34:00,key_c002_3,C002,1,1,0,857,0.0,0.0,0.001,1475.0,0.0,857.0,0,-0.0
2026-06-27 08:02:00,key_c002_3,C002,1,1,0,538,0.0,0.0,0.0013,2024.0,0.0,538.0,0,-0.0
2026-06-27 09:22:00,key_c002_3,C002,1,1,0,1030,100.0,0.0,0.0016,2763.0,0.0,1030.0,0,-0.0
2026-06-27 09:44:00,key_c002_3,C002,1,1,0,233,0.0,0.0,0.0006,1689.0,0.0,233.0,0,-0.0
2026-06-27 09:54:00,key_c002_3,C002,1,1,0,473,100.0,0.0,0.0008,1278.0,0.0,473.0,0,-0.0
2026-06-27 10:43:00,key_c002_3,C002,2,2,0,1132,0.0,0.0,0.0019,2109.5,0.0,566.0,0,1.0
2026-06-27 10:46:00,key_c002_3,C002,1,1,0,489,0.0,0.0,0.0008,2007.0,0.0,489.0,0,-0.0
2026-06-27 11:39:00,key_c002_3,C002,1,1,0,1484,0.0,0.0,0.0018,1878.0,0.0,1484.0,0,-0.0
2026-06-27 11:41:00,key_c002_3,C002,1,1,0,507,0.0,0.0,0.0012,1522.0,0.0,507.0,0,-0.0
2026-06-27 12:14:00,key_c002_3,C002,1,1,0,692,0.0,0.0,0.0017,1675.0,0.0,692.0,0,-0.0
2026-06-27 12:20:00,key_c002_3,C002,1,1,0,694,0.0,0.0,0.0011,1749.0,0.0,694.0,0,-0.0
2026-06-27 12:54:00,key_c002_3,C002,1,1,0,540,0.0,0.0,0.0006,1750.0,0.0,540.0,0,-0.0
2026-06-27 13:21:00,key_c002_3,C002,1,1,0,633,0.0,0.0,0.0015,2032.0,0.0,633.0,0,-0.0
2026-06-27 13:24:00,key_c002_3,C002,1,1,0,1122,0.0,0.0,0.0013,1835.0,0.0,1122.0,0,-0.0
2026-06-27 13:32:00,key_c002_3,C002,1,1,0,673,0.0,0.0,0.0016,2441.0,0.0,673.0,0,-0.0
2026-06-27 14:00:00,key_c002_3,C002,1,1,0,1170,0.0,0.0,0.0019,2084.0,0.0,1170.0,0,-0.0
2026-06-27 14:10:00,key_c002_3,C002,1,1,0,460,0.0,0.0,0.0011,2018.0,0.0,460.0,0,-0.0
2026-06-27 14:25:00,key_c002_3,C002,1,1,0,735,0.0,0.0,0.0009,1643.0,0.0,735.0,0,-0.0
2026-06-27 14:38:00,key_c002_3,C002,1,1,0,476,0.0,0.0,0.0006,1374.0,0.0,476.0,0,-0.0
2026-06-27 15:01:00,key_c002_3,C002,1,1,0,426,0.0,0.0,0.0005,2114.0,0.0,426.0,0,-0.0
2026-06-27 15:03:00,key_c002_3,C002,1,1,0,571,0.0,0.0,0.0007,2153.0,0.0,571.0,0,-0.0
2026-06-27 15:05:00,key_c002_3,C002,1,1,0,309,0.0,0.0,0.0004,1379.0,0.0,309.0,0,-0.0
2026-06-27 15:32:00,key_c002_3,C002,1,1,0,681,0.0,0.0,0.0016,2227.0,0.0,681.0,0,-0.0
2026-06-27 15:35:00,key_c002_3,C002,1,1,0,434,0.0,0.0,0.0005,2142.0,0.0,434.0,0,-0.0
2026-06-27 15:39:00,key_c002_3,C002,1,1,0,507,0.0,0.0,0.0008,2499.0,0.0,507.0,0,-0.0
2026-06-27 16:30:00,key_c002_3,C002,1,1,0,703,0.0,0.0,0.0011,1980.0,0.0,703.0,0,-0.0
2026-06-27 16:32:00,key_c002_3,C002,1,1,0,840,0.0,0.0,0.002,2604.0,0.0,840.0,0,-0.0
2026-06-27 16:38:00,key_c002_3,C002,1,1,0,700,0.0,0.0,0.0017,3248.0,0.0,700.0,0,-0.0
2026-06-27 16:39:00,key_c002_3,C002,1,1,0,364,0.0,0.0,0.0004,1866.0,0.0,364.0,0,-0.0
2026-06-27 16:42:00,key_c002_3,C002,1,1,0,500,0.0,0.0,0.0006,1794.0,0.0,500.0,0,-0.0
2026-06-27 16:46:00,key_c002_3,C002,1,1,0,543,0.0,0.0,0.0013,1760.0,0.0,543.0,0,-0.0
2026-06-27 17:04:00,key_c002_3,C002,1,1,0,1019,0.0,0.0,0.0016,2344.0,0.0,1019.0,0,-0.0
2026-06-27 18:11:00,key_c002_3,C002,1,1,0,944,0.0,0.0,0.0015,3645.0,0.0,944.0,0,-0.0
2026-06-27 18:22:00,key_c002_3,C002,1,1,0,1017,0.0,0.0,0.0024,1871.0,0.0,1017.0,0,-0.0
2026-06-27 18:57:00,key_c002_3,C002,1,1,0,1406,0.0,0.0,0.0034,1510.0,0.0,1406.0,0,-0.0
2026-06-27 19:25:00,key_c002_3,C002,1,1,0,837,0.0,0.0,0.001,1538.0,0.0,837.0,0,-0.0
2026-06-27 19:50:00,key_c002_3,C002,1,1,0,488,0.0,0.0,0.0012,2134.0,0.0,488.0,0,-0.0
2026-06-27 20:15:00,key_c002_3,C002,1,1,0,260,0.0,0.0,0.0003,1529.0,0.0,260.0,0,-0.0
2026-06-27 20:16:00,key_c002_3,C002,1,1,0,630,0.0,0.0,0.0008,1851.0,0.0,630.0,0,-0.0
2026-06-27 20:17:00,key_c002_3,C002,1,1,0,488,100.0,0.0,0.0006,1278.0,0.0,488.0,0,-0.0
2026-06-27 20:23:00,key_c002_3,C002,1,1,0,520,0.0,0.0,0.0008,1845.0,0.0,520.0,0,-0.0
2026-06-27 20:41:00,key_c002_3,C002,1,1,0,190,0.0,0.0,0.0005,1759.0,0.0,190.0,0,-0.0
2026-06-27 20:46:00,key_c002_3,C002,1,1,0,1574,0.0,0.0,0.0038,2180.0,0.0,1574.0,0,-0.0
2026-06-27 20:58:00,key_c002_3,C002,1,1,0,595,0.0,0.0,0.001,1479.0,0.0,595.0,0,-0.0
2026-06-27 21:07:00,key_c002_3,C002,1,1,0,345,0.0,0.0,0.0004,1712.0,0.0,345.0,0,-0.0
2026-06-27 21:08:00,key_c002_3,C002,1,1,0,453,0.0,0.0,0.0005,1128.0,0.0,453.0,0,-0.0
2026-06-27 21:12:00,key_c002_3,C002,1,1,0,817,0.0,0.0,0.002,1642.0,0.0,817.0,0,-0.0
2026-06-27 21:18:00,key_c002_3,C002,1,1,0,428,0.0,0.0,0.001,1866.0,0.0,428.0,0,-0.0
2026-06-27 21:19:00,key_c002_3,C002,1,1,0,461,0.0,0.0,0.0007,1676.0,0.0,461.0,0,-0.0
2026-06-27 22:16:00,key_c002_3,C002,1,1,0,830,0.0,0.0,0.002,3106.0,0.0,830.0,0,-0.0
2026-06-27 22:47:00,key_c002_3,C002,1,1,0,381,0.0,0.0,0.0009,2232.0,0.0,381.0,0,-0.0
2026-06-27 22:50:00,key_c002_3,C002,1,1,0,494,0.0,0.0,0.0012,1850.0,0.0,494.0,0,-0.0
2026-06-27 23:18:00,key_c002_3,C002,1,1,0,537,0.0,0.0,0.0009,1269.0,0.0,537.0,1,-0.0
2026-06-27 23:38:00,key_c002_3,C002,1,1,0,860,0.0,0.0,0.0021,3568.0,0.0,860.0,1,-0.0
2026-06-28 00:28:00,key_c002_3,C002,1,1,0,589,0.0,0.0,0.0009,1661.0,0.0,589.0,1,-0.0
2026-06-28 00:53:00,key_c002_3,C002,1,1,0,441,100.0,0.0,0.0005,1403.0,0.0,441.0,1,-0.0
2026-06-28 00:54:00,key_c002_3,C002,1,1,0,901,0.0,0.0,0.0022,2534.0,0.0,901.0,1,-0.0
2026-06-28 02:05:00,key_c002_3,C002,1,1,0,392,0.0,0.0,0.0005,2020.0,0.0,392.0,1,-0.0
2026-06-28 02:26:00,key_c002_3,C002,1,1,0,805,0.0,0.0,0.001,1772.0,0.0,805.0,1,-0.0
2026-06-28 02:37:00,key_c002_3,C002,1,1,0,783,100.0,0.0,0.0019,1538.0,0.0,783.0,1,-0.0
2026-06-28 02:46:00,key_c002_3,C002,1,1,0,638,0.0,0.0,0.0015,1930.0,0.0,638.0,1,-0.0
2026-06-28 02:56:00,key_c002_3,C002,1,1,0,670,0.0,0.0,0.0008,1732.0,0.0,670.0,1,-0.0
2026-06-28 03:43:00,key_c002_3,C002,1,1,0,970,0.0,0.0,0.0016,2067.0,0.0,970.0,1,-0.0
2026-06-28 03:55:00,key_c002_3,C002,1,1,0,493,0.0,0.0,0.0008,1845.0,0.0,493.0,1,-0.0
2026-06-28 04:48:00,key_c002_3,C002,1,1,0,636,0.0,0.0,0.001,2490.0,0.0,636.0,1,-0.0
2026-06-28 05:43:00,key_c002_3,C002,1,1,0,1018,0.0,0.0,0.0016,1153.0,0.0,1018.0,1,-0.0
2026-06-28 06:31:00,key_c002_3,C002,1,1,0,696,0.0,0.0,0.0011,2146.0,0.0,696.0,0,-0.0
2026-06-28 06:51:00,key_c002_3,C002,1,1,0,422,0.0,0.0,0.001,2472.0,0.0,422.0,0,-0.0
2026-06-28 07:00:00,key_c002_3,C002,1,1,0,361,0.0,0.0,0.0004,1448.0,0.0,361.0,0,-0.0
2026-06-28 07:06:00,key_c002_3,C002,1,1,0,458,0.0,0.0,0.0011,1623.0,0.0,458.0,0,-0.0
2026-06-28 07:12:00,key_c002_3,C002,1,1,0,509,0.0,0.0,0.0012,2305.0,0.0,509.0,0,-0.0
2026-06-28 08:40:00,key_c002_3,C002,1,1,0,404,0.0,0.0,0.001,2644.0,0.0,404.0,0,-0.0
2026-06-28 08:57:00,key_c002_3,C002,1,1,0,708,0.0,0.0,0.0017,1979.0,0.0,708.0,0,-0.0
2026-06-28 09:01:00,key_c002_3,C002,2,2,0,1324,0.0,0.0,0.0018,1875.5,0.0,662.0,0,1.0
2026-06-28 09:15:00,key_c002_3,C002,1,1,0,670,0.0,0.0,0.0011,1749.0,0.0,670.0,0,-0.0
2026-06-28 09:33:00,key_c002_3,C002,1,1,0,603,0.0,0.0,0.001,2498.0,0.0,603.0,0,-0.0
2026-06-28 09:39:00,key_c002_3,C002,1,1,0,853,100.0,0.0,0.0014,2761.0,0.0,853.0,0,-0.0
2026-06-28 09:40:00,key_c002_3,C002,1,1,0,380,0.0,0.0,0.0006,1918.0,0.0,380.0,0,-0.0
2026-06-28 09:41:00,key_c002_3,C002,1,1,0,398,0.0,0.0,0.0005,1215.0,0.0,398.0,0,-0.0
2026-06-28 09:50:00,key_c002_3,C002,1,1,0,536,0.0,0.0,0.0013,1845.0,0.0,536.0,0,-0.0
2026-06-28 10:33:00,key_c002_3,C002,1,1,0,649,0.0,0.0,0.0008,1513.0,0.0,649.0,0,-0.0
2026-06-28 10:46:00,key_c002_3,C002,1,1,0,952,0.0,0.0,0.0023,1553.0,0.0,952.0,0,-0.0
2026-06-28 10:49:00,key_c002_3,C002,1,1,0,411,0.0,0.0,0.0007,1970.0,0.0,411.0,0,-0.0
2026-06-28 10:50:00,key_c002_3,C002,1,1,0,629,0.0,0.0,0.0015,1857.0,0.0,629.0,0,-0.0
2026-06-28 11:12:00,key_c002_3,C002,1,1,0,381,0.0,0.0,0.0009,1619.0,0.0,381.0,0,-0.0
2026-06-28 11:20:00,key_c002_3,C002,1,1,0,359,0.0,0.0,0.0006,2015.0,0.0,359.0,0,-0.0
2026-06-28 11:21:00,key_c002_3,C002,1,1,0,318,0.0,0.0,0.0008,1408.0,0.0,318.0,0,-0.0
2026-06-28 11:28:00,key_c002_3,C002,1,1,0,606,0.0,0.0,0.0007,1628.0,0.0,606.0,0,-0.0
2026-06-28 11:32:00,key_c002_3,C002,1,1,0,558,0.0,0.0,0.0007,1587.0,0.0,558.0,0,-0.0
2026-06-28 11:45:00,key_c002_3,C002,1,1,0,505,0.0,0.0,0.0012,2220.0,0.0,505.0,0,-0.0
2026-06-28 11:46:00,key_c002_3,C002,1,1,0,477,100.0,0.0,0.0006,2250.0,0.0,477.0,0,-0.0
2026-06-28 11:54:00,key_c002_3,C002,1,1,0,450,0.0,0.0,0.0005,1317.0,0.0,450.0,0,-0.0
2026-06-28 12:00:00,key_c002_3,C002,1,1,0,854,0.0,0.0,0.0014,1835.0,0.0,854.0,0,-0.0
2026-06-28 12:03:00,key_c002_3,C002,1,1,0,948,0.0,0.0,0.0023,2643.0,0.0,948.0,0,-0.0
2026-06-28 12:43:00,key_c002_3,C002,1,1,0,324,0.0,0.0,0.0005,1694.0,0.0,324.0,0,-0.0
2026-06-28 12:49:00,key_c002_3,C002,1,1,0,732,0.0,0.0,0.0009,1593.0,0.0,732.0,0,-0.0
2026-06-28 12:59:00,key_c002_3,C002,1,1,0,848,0.0,0.0,0.0014,1449.0,0.0,848.0,0,-0.0
2026-06-28 13:14:00,key_c002_3,C002,1,1,0,299,0.0,0.0,0.0004,1518.0,0.0,299.0,0,-0.0
2026-06-28 13:34:00,key_c002_3,C002,1,1,0,666,0.0,0.0,0.0008,1460.0,0.0,666.0,0,-0.0
