timestamp,date,source_date,model_id,running,waiting,ttft_ms,tokens_per_second,data_origin
2026-05-21 05:16:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:18:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:18:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:18:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:20:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:20:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:20:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:22:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:22:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:22:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,3.9632173628514833,synthetic_history_calibrated
2026-05-21 05:24:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,4.798115318052124,synthetic_history_calibrated
2026-05-21 05:24:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:24:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:26:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:26:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,5.538045114748232,synthetic_history_calibrated
2026-05-21 05:26:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:28:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:28:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:28:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:30:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:30:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,7.158853827312793,synthetic_history_calibrated
2026-05-21 05:30:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:32:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,585.5467234971206,2.2260821887847633,synthetic_history_calibrated
2026-05-21 05:32:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:32:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:34:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:34:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:34:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:36:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:36:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:36:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:38:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:38:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.018065714719261085,synthetic_history_calibrated
2026-05-21 05:38:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:40:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:40:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:40:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:42:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:42:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:42:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,5.211990614656103,synthetic_history_calibrated
2026-05-21 05:44:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,425.8481039403333,4.5781758266942605,synthetic_history_calibrated
2026-05-21 05:44:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:44:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:46:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,5.090073260751833,synthetic_history_calibrated
2026-05-21 05:46:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,416.00912641948787,8.795582233908757,synthetic_history_calibrated
2026-05-21 05:46:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,445.89432206955536,5.6856393240183065,synthetic_history_calibrated
2026-05-21 05:48:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:48:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:48:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:50:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:50:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:50:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:52:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:52:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:52:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:54:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:54:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:54:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:56:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:56:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:56:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:58:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:58:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 05:58:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:00:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:00:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:00:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:02:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:02:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:02:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:04:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,512.2235574914072,5.0866471004678235,synthetic_history_calibrated
2026-05-21 06:04:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:04:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:06:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:06:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:06:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:08:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:08:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,513.0270945557182,7.324575667928877,synthetic_history_calibrated
2026-05-21 06:08:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:10:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:10:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:10:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:12:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,3.2110585261380686,synthetic_history_calibrated
2026-05-21 06:12:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:12:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:14:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:14:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:14:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:16:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:16:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:16:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:18:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:18:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,8.0843742508265,synthetic_history_calibrated
2026-05-21 06:18:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:20:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:20:00,2026-05-21,2026-05-21,Minimax-M2.5,1.0,0.0,442.8069572082524,3.1834820452356736,synthetic_history_calibrated
2026-05-21 06:20:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:22:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,5.050429359502242,synthetic_history_calibrated
2026-05-21 06:22:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:22:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:24:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:24:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:24:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:26:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:26:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:26:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:28:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:28:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:28:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:30:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:30:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:30:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:32:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:32:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:32:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:34:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:34:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:34:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:36:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:36:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:36:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:38:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:38:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,4.661818784375679,synthetic_history_calibrated
2026-05-21 06:38:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:40:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:40:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:40:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:42:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:42:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:42:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:44:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:44:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:44:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:46:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:46:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:46:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:48:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:48:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:48:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:50:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:50:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:50:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:52:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:52:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:52:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,1.0,0.0,363.7001104619946,0.6637786703976508,synthetic_history_calibrated
2026-05-21 06:54:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:54:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,3.0584404058151935,synthetic_history_calibrated
2026-05-21 06:54:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,510.07604576593747,5.188184722762403,synthetic_history_calibrated
2026-05-21 06:56:00,2026-05-21,2026-05-21,DeepSeek-V4,1.0,0.0,418.4429395271194,1.0909845907616678,synthetic_history_calibrated
2026-05-21 06:56:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:56:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:58:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:58:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 06:58:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:00:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:00:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:00:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:02:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:02:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,9.468321950525928,synthetic_history_calibrated
2026-05-21 07:02:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:04:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:04:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:04:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:06:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:06:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:06:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:08:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:08:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:08:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:10:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:10:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,5.274977513874424,synthetic_history_calibrated
2026-05-21 07:10:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,4.5447340476704685,synthetic_history_calibrated
2026-05-21 07:12:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:12:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:12:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,4.021781451217919,synthetic_history_calibrated
2026-05-21 07:14:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,5.274482603232758,synthetic_history_calibrated
2026-05-21 07:14:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:14:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:16:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:16:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:16:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:18:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:18:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,5.611195357200582,synthetic_history_calibrated
2026-05-21 07:18:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:20:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:20:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:20:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:22:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:22:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:22:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:24:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:24:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:24:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:26:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:26:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:26:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,426.7785711705058,4.303996713342569,synthetic_history_calibrated
2026-05-21 07:28:00,2026-05-21,2026-05-21,DeepSeek-V4,1.0,0.0,459.6285218188837,2.9577656741383573,synthetic_history_calibrated
2026-05-21 07:28:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:28:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:30:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:30:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,306.77800876405894,5.174896558079495,synthetic_history_calibrated
2026-05-21 07:30:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:32:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:32:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:32:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:34:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:34:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:34:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:36:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:36:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:36:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:38:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:38:00,2026-05-21,2026-05-21,Minimax-M2.5,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:38:00,2026-05-21,2026-05-21,Qwen3.6-35B-A3B,0.0,0.0,,0.0,synthetic_history_calibrated
2026-05-21 07:40:00,2026-05-21,2026-05-21,DeepSeek-V4,0.0,0.0,,0.0,synthetic_history_calibrated
