hour,customer_id,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share,score_mad,score_stl,score_isolation_forest,token_baseline
2026-06-28 15:00:00,C001,13,7009,4676,2333,0.0084,100.0,0.0,0.0,0.0,6474.0,8742.2,9617.24,8135.0,149.4,1,3,4,0.0,0.0,7.6923,0.0,386,539.1538,0.4989,0.0006,0.0006,16.5452,0.37356923076923065,120.27568572495642,-0.2443015861060136,564.45835
2026-06-28 15:00:00,C002,14,8100,5440,2660,0.0116,92.8571,7.1429,7.1429,0.0,6457.5,7632.0,8120.8,6827.0,136.45,1,2,4,0.0,0.0,7.1429,0.0,402,578.5714,0.489,0.0008,0.0009,15.1128,1.4187758620689654,2.6027597273229195,-0.23592769315422563,663.91665
2026-06-28 15:00:00,C003,15,10367,7136,3231,0.0124,100.0,0.0,0.0,0.0,6864.0,9047.6,11120.72,8140.4,188.2,1,3,5,0.0,0.0,6.6667,0.0,588,691.1333,0.4528,0.0008,0.0008,18.1987,2.6321951219512187,0.9164442688073733,-0.2425313558913208,608.075
2026-06-28 15:00:00,C004,7,4706,3316,1390,0.0056,100.0,0.0,0.0,0.0,6402.0,8399.9,8516.78,7370.3,222.2,1,3,3,0.0,0.0,42.8571,0.0,286,672.2857,0.4192,0.0008,0.0008,20.5755,0.4623683575363544,3.3781724053846087,-0.2605889404557478,626.9857
2026-06-28 15:00:00,C005,11,8346,6039,2307,0.0102,90.9091,9.0909,0.0,9.0909,6929.0,9687.5,9859.9,9218.0,188.5,1,3,3,9.0909,0.0,9.0909,0.0,268,758.7273,0.382,0.0009,0.001,11.6168,1.5457291666666673,494.01515891135153,-0.17907594256517895,730.9716000000001
2026-06-28 15:00:00,C006,5,5822,5000,822,0.007,100.0,0.0,0.0,0.0,7006.0,8207.0,8220.6,7461.2,148.8,1,2,2,0.0,0.0,20.0,0.0,184,1164.4,0.1644,0.0014,0.0014,22.3844,2.8544624575931397,5.147640534058231,-0.16750085227577238,717.3833500000001
2026-06-28 15:00:00,C007,1,575,324,251,0.0007,100.0,0.0,0.0,0.0,7331.0,7331.0,7331.0,538.0,104.0,1,1,1,0.0,0.0,0.0,0.0,26,575.0,0.7747,0.0007,0.0007,10.3586,2.920669874167284,4.433710314941753,-0.17035473058196565,761.08335
2026-06-28 15:00:00,C008,4,1891,1065,826,0.0023,100.0,0.0,0.0,0.0,6800.0,7340.4,7355.28,7170.2,67.7,1,2,3,0.0,0.0,50.0,25.0,89,472.75,0.7756,0.0006,0.0006,10.7748,2.6734844571975125,4.253670180490166,-0.18123799998773926,779.125
2026-06-28 15:00:00,C009,8,5679,4000,1679,0.0068,100.0,0.0,0.0,0.0,6635.0,10721.85,10892.37,9993.15,109.3,1,3,3,0.0,0.0,12.5,0.0,308,709.875,0.4198,0.0009,0.0009,18.3443,2.8853611111111106,15.076821010590313,-0.2545945445769286,750.58335
2026-06-28 15:00:00,C010,1,741,511,230,0.0009,100.0,0.0,0.0,0.0,6978.0,6978.0,6978.0,406.0,40.0,1,1,1,0.0,0.0,100.0,0.0,52,741.0,0.4501,0.0009,0.0009,22.6087,0.7588125000000001,16.107129796620374,-0.28031667449842784,736.73335
2026-06-28 16:00:00,C001,16,8836,4936,3900,0.0117,93.75,6.25,0.0,0.0,6689.5,9000.25,9684.85,8034.75,102.25,1,3,5,0.0,0.0,18.75,0.0,561,552.25,0.7901,0.0007,0.0008,14.3846,2.424376062992125,1.2946814038100438,-0.1943237956717278,550.6667
2026-06-28 16:00:00,C002,16,10795,7567,3228,0.0131,81.25,18.75,0.0,12.5,6303.0,7998.0,8470.8,7023.0,112.25,1,3,5,6.25,6.25,25.0,0.0,392,674.6875,0.4266,0.0008,0.001,12.1437,4.808387402528613,1253.2174405026478,-0.07647737283577682,663.91665
2026-06-28 16:00:00,C003,11,7310,5285,2025,0.0091,100.0,0.0,0.0,0.0,6564.0,9563.0,10976.6,8661.5,234.0,1,3,5,0.0,0.0,9.0909,0.0,274,664.5455,0.3832,0.0008,0.0008,13.5309,1.3208958333333334,1.2559973995074356,-0.2662428194552986,619.95
2026-06-28 16:00:00,C004,13,10181,7121,3060,0.0125,92.3077,7.6923,0.0,0.0,6637.0,8132.0,8379.2,6479.6,112.2,1,3,3,7.6923,7.6923,23.0769,0.0,567,783.1538,0.4297,0.001,0.001,18.5294,1.7291727272727273,2.0056673282523376,-0.2230683769996401,642.1607
2026-06-28 16:00:00,C005,7,4847,3195,1652,0.0071,85.7143,14.2857,14.2857,0.0,6316.0,8842.9,9180.58,7751.2,119.8,1,3,2,0.0,0.0,14.2857,0.0,283,692.4286,0.5171,0.001,0.0012,17.1308,0.803018396846255,1.5874854289317033,-0.25282618137510426,735.57575
2026-06-28 16:00:00,C006,11,7365,5257,2108,0.0115,90.9091,9.0909,0.0,0.0,6080.0,7269.5,7767.5,6943.5,97.0,1,3,3,0.0,9.0909,9.0909,0.0,187,669.5455,0.401,0.001,0.0011,8.871,3.690660377358491,3.5530510539194475,-0.2109877468720136,730.45835
2026-06-28 16:00:00,C007,5,3655,2733,922,0.0055,100.0,0.0,0.0,0.0,5940.0,8193.6,8625.12,6456.4,67.6,1,3,3,20.0,20.0,0.0,0.0,106,731.0,0.3374,0.0011,0.0011,11.4967,0.9939999999999999,18.44607272264162,-0.2441659228982216,757.5
2026-06-28 16:00:00,C008,5,2629,1898,731,0.0042,100.0,0.0,0.0,0.0,6143.0,8768.0,9287.2,8070.8,69.0,1,3,2,20.0,0.0,0.0,0.0,150,525.8,0.3851,0.0008,0.0008,20.5198,1.2498159482950948,1.3090678359293217,-0.23312358472113315,779.125
2026-06-28 16:00:00,C009,2,3441,3055,386,0.0041,100.0,0.0,0.0,0.0,6456.5,6748.55,6774.51,4944.45,65.3,1,2,2,0.0,0.0,0.0,0.0,41,1720.5,0.1264,0.0021,0.0021,10.6218,4.226382885801656,6.354449091751203,-0.14284233504401234,750.58335
2026-06-28 16:00:00,C010,4,2960,1956,1004,0.0036,100.0,0.0,0.0,0.0,7623.0,7954.45,7999.69,7312.0,100.35,1,2,3,0.0,25.0,0.0,0.0,156,740.0,0.5133,0.0009,0.0009,15.5378,1.1229048469387752,16.703322697308174,-0.3061674748236825,756.9
2026-06-28 17:00:00,C001,15,8290,5541,2749,0.0103,93.3333,6.6667,0.0,0.0,6823.0,8203.1,8296.62,7736.0,158.7,1,3,5,0.0,6.6667,26.6667,0.0,450,552.6667,0.4961,0.0007,0.0007,16.3696,0.6226153846153846,0.45318229933335563,-0.24837070900164565,551.45835
2026-06-28 17:00:00,C002,9,7624,5203,2421,0.0091,100.0,0.0,0.0,0.0,6733.0,7748.4,7928.88,6624.8,122.0,1,3,5,0.0,0.0,22.2222,0.0,336,847.1111,0.4653,0.001,0.001,13.8786,1.2971562083467294,3.711048045088455,-0.17544679894725052,668.5625
2026-06-28 17:00:00,C003,8,5608,4058,1550,0.0067,100.0,0.0,0.0,0.0,6587.0,8045.85,8373.17,7216.4,152.9,1,3,4,0.0,0.0,12.5,0.0,200,701.0,0.382,0.0008,0.0008,12.9032,0.7857768620224733,2.127664231013311,-0.2706799048295407,619.95
2026-06-28 17:00:00,C004,9,8796,6835,1961,0.0114,88.8889,11.1111,11.1111,0.0,6812.0,8357.4,8744.28,6710.6,167.8,1,3,5,0.0,11.1111,33.3333,0.0,356,977.3333,0.2869,0.0013,0.0014,18.154,3.6089434287371502,17.0915455275681,-0.1718665191661321,646.625
2026-06-28 17:00:00,C005,5,2085,1429,656,0.0025,100.0,0.0,0.0,0.0,6198.0,6738.8,6844.56,4334.8,135.6,1,3,3,0.0,0.0,40.0,0.0,79,417.0,0.4591,0.0005,0.0005,12.0427,2.6060463830179983,3.7880420126275682,-0.21194886148380215,730.9716000000001
2026-06-28 17:00:00,C006,10,7746,6045,1701,0.0093,70.0,30.0,0.0,20.0,6854.0,9408.15,10226.43,8654.7,111.4,1,3,5,0.0,10.0,30.0,0.0,238,774.6,0.2814,0.0009,0.0013,13.9918,2.5707358490566037,1220.4191751088356,-0.09422921712765231,717.3833500000001
2026-06-28 17:00:00,C007,1,396,303,93,0.0005,100.0,0.0,0.0,0.0,5928.0,5928.0,5928.0,4348.0,44.0,1,1,1,0.0,0.0,0.0,0.0,10,396.0,0.3069,0.0005,0.0005,10.7527,2.743066993298089,10.508906390643443,-0.16825345147157467,754.35415
2026-06-28 17:00:00,C008,6,3737,3086,651,0.0048,100.0,0.0,0.0,0.0,6509.0,8922.25,9430.85,8845.75,81.75,1,3,4,0.0,0.0,16.6667,0.0,60,622.8333,0.211,0.0008,0.0008,9.2166,0.8857788785834739,0.4314107127984817,-0.2387575490442202,779.125
2026-06-28 17:00:00,C009,4,3712,3009,703,0.0045,100.0,0.0,0.0,0.0,7423.0,9663.1,9889.42,8938.8,181.3,1,2,1,0.0,0.0,0.0,0.0,102,928.0,0.2336,0.0011,0.0011,14.5092,0.9504318181818177,22.173433221819906,-0.283672096196349,764.25
2026-06-28 17:00:00,C010,6,3968,2969,999,0.0048,100.0,0.0,0.0,0.0,6625.5,10536.0,11466.4,9275.75,110.0,1,3,2,0.0,0.0,0.0,0.0,185,661.3333,0.3365,0.0008,0.0008,18.5185,0.8852812499999999,1.3434675148739412,-0.2945765841509126,756.9
2026-06-28 18:00:00,C001,14,8815,5313,3502,0.0106,100.0,0.0,0.0,0.0,6510.0,9616.0,10302.4,8123.5,164.7,1,3,3,0.0,7.1429,0.0,0.0,484,629.6429,0.6591,0.0008,0.0008,13.8207,1.3732182677165352,3.5852445790145215,-0.22885157401353623,552.45835
2026-06-28 18:00:00,C002,13,6557,4005,2552,0.0079,92.3077,7.6923,0.0,7.6923,6450.0,7737.6,8176.32,6862.6,112.8,1,3,4,0.0,0.0,23.0769,0.0,335,504.3846,0.6372,0.0006,0.0007,13.127,2.5603687386547915,771.5881055259437,-0.1497893302627657,668.5625
2026-06-28 18:00:00,C003,6,3676,2285,1391,0.0044,100.0,0.0,0.0,0.0,6518.0,7078.5,7087.7,5352.5,213.5,1,3,3,0.0,0.0,50.0,0.0,255,612.6667,0.6088,0.0007,0.0007,18.3321,1.3141479921370403,0.4817852810119501,-0.2603586024033049,627.8611000000001
2026-06-28 18:00:00,C004,7,4407,2819,1588,0.0053,85.7143,14.2857,0.0,14.2857,7269.0,7797.5,7817.9,7079.7,236.5,1,3,4,0.0,14.2857,14.2857,0.0,269,629.5714,0.5633,0.0008,0.0009,16.9395,2.1912023867637496,808.4811985368052,-0.1423406552116419,646.625
2026-06-28 18:00:00,C005,5,3509,2543,966,0.0045,100.0,0.0,0.0,0.0,6543.0,7603.8,7799.96,6470.4,166.0,1,3,4,0.0,0.0,20.0,0.0,181,701.8,0.3799,0.0009,0.0009,18.7371,0.21095027168516192,2.172830354566943,-0.2634040171800562,730.9716000000001
2026-06-28 18:00:00,C006,5,3805,2145,1660,0.0062,100.0,0.0,0.0,0.0,6194.0,7528.4,7651.28,612.6,104.4,1,3,3,0.0,0.0,20.0,0.0,346,761.0,0.7739,0.0012,0.0012,20.8434,1.6848725698415286,1.9689680392834052,-0.2046069917984013,717.3833500000001
2026-06-28 18:00:00,C007,2,1371,899,472,0.0016,100.0,0.0,0.0,0.0,7676.0,9068.3,9192.06,7116.25,282.35,1,2,1,0.0,0.0,0.0,0.0,65,685.5,0.525,0.0008,0.0008,13.7712,1.0074308209111906,1.9974047806022153,-0.23161054377340756,749.9375
2026-06-28 18:00:00,C008,6,3714,2506,1208,0.0061,83.3333,16.6667,0.0,0.0,7128.5,8051.0,8163.8,7459.0,155.0,1,2,4,0.0,0.0,16.6667,0.0,163,619.0,0.482,0.001,0.0012,13.4934,0.9402121212121212,1.4425006960812747,-0.2233515475872629,775.625
2026-06-28 18:00:00,C009,3,2551,2056,495,0.0031,100.0,0.0,0.0,0.0,7007.0,8012.3,8101.66,6738.3,55.8,1,2,2,0.0,0.0,0.0,0.0,77,850.3333,0.2408,0.001,0.001,15.5556,0.711007202095155,417.21238985350476,-0.28119854455272536,796.08335
2026-06-28 18:00:00,C010,5,5325,4365,960,0.0064,100.0,0.0,0.0,0.0,6895.0,7319.2,7343.04,7022.6,142.0,1,2,3,0.0,0.0,20.0,0.0,225,1065.0,0.2199,0.0013,0.0013,23.4375,1.5310873330867503,3.8963591777842295,-0.26336155631228936,740.5
2026-06-28 19:00:00,C001,8,5213,3943,1270,0.0066,100.0,0.0,0.0,0.0,6681.5,7337.45,7458.69,6768.7,90.65,1,3,2,0.0,0.0,25.0,0.0,163,651.625,0.3221,0.0008,0.0008,12.8346,1.55251842519685,1.6115794302293238,-0.20694611628407056,552.45835
2026-06-28 19:00:00,C002,4,1689,1151,538,0.002,100.0,0.0,0.0,0.0,7028.5,8410.35,8538.87,7862.1,115.95,1,1,3,0.0,0.0,50.0,0.0,89,422.25,0.4674,0.0005,0.0005,16.5428,1.5083766480098497,3.507890608876447,-0.194109090737145,663.91665
2026-06-28 19:00:00,C003,10,5136,3474,1662,0.0068,90.0,10.0,0.0,0.0,6361.0,7163.15,7196.63,6712.3,104.55,1,2,3,0.0,10.0,40.0,0.0,227,513.6,0.4784,0.0007,0.0008,13.6582,1.0886113575946603,0.4456022669824278,-0.2568010070586313,627.8611000000001
2026-06-28 19:00:00,C004,12,7187,5230,1957,0.0088,100.0,0.0,0.0,0.0,6421.5,7869.0,8370.6,7123.25,189.95,1,3,3,0.0,0.0,16.6667,0.0,259,598.9167,0.3742,0.0007,0.0007,13.2345,0.7105419847328244,3.546840392295387,-0.2504994876717516,646.625
2026-06-28 19:00:00,C005,5,3163,2151,1012,0.0053,100.0,0.0,0.0,0.0,1969.0,10167.8,10785.56,9114.4,124.4,1,2,2,0.0,0.0,0.0,0.0,99,632.6,0.4705,0.0011,0.0011,9.7826,0.7716130595293031,14.204138665075792,-0.2640397492562179,725.5625
2026-06-28 19:00:00,C006,11,7417,5818,1599,0.0097,90.9091,9.0909,0.0,9.0909,6666.0,9699.5,10759.1,9314.5,109.0,1,3,4,0.0,9.0909,9.0909,0.0,229,674.2727,0.2748,0.0009,0.001,14.3215,2.2483333333333335,716.6707847383195,-0.1495857564470166,730.45835
2026-06-28 19:00:00,C007,3,2130,1462,668,0.0026,100.0,0.0,0.0,0.0,7132.0,7161.7,7164.34,6780.8,52.0,1,2,3,0.0,0.0,0.0,0.0,128,710.0,0.4569,0.0009,0.0009,19.1617,0.37203012746234065,1.125244513512121,-0.2425683179617415,738.75
2026-06-28 19:00:00,C008,3,2173,1245,928,0.0026,100.0,0.0,0.0,0.0,7525.0,7714.0,7730.8,6574.4,127.0,1,3,2,0.0,0.0,0.0,0.0,109,724.3333,0.7454,0.0009,0.0009,11.7457,2.1278852322432824,3.939514659086423,-0.21806147583884833,759.98215
2026-06-28 19:00:00,C009,3,4786,4249,537,0.0057,100.0,0.0,0.0,0.0,6223.0,6760.3,6808.06,5387.2,96.4,1,3,2,0.0,0.0,0.0,0.0,78,1595.3333,0.1264,0.0019,0.0019,14.5251,3.365056133680337,68.15377450119288,-0.141699110062606,823.08335
2026-06-28 19:00:00,C010,2,1903,1729,174,0.0034,50.0,50.0,0.0,0.0,5518.5,9601.35,9964.27,9179.4,208.1,1,2,1,0.0,0.0,50.0,0.0,13,951.5,0.1006,0.0017,0.0034,7.4713,1.5307450080330505,18.39211194462502,-0.2678270671692995,756.9
2026-06-28 20:00:00,C001,6,4930,4010,920,0.0059,100.0,0.0,0.0,0.0,6280.0,7459.25,7641.45,7170.0,63.5,1,2,3,0.0,0.0,0.0,0.0,132,821.6667,0.2294,0.001,0.001,14.3478,3.8692568551439495,4.515156096645295,-0.12363426674280514,552.45835
2026-06-28 20:00:00,C002,10,6919,5061,1858,0.0093,100.0,0.0,0.0,0.0,6327.0,7233.7,7425.94,6296.5,258.85,1,3,3,0.0,10.0,30.0,0.0,273,691.9,0.3671,0.0009,0.0009,14.6932,0.7538529411764704,362.3078939677937,-0.22660164226152635,660.7166500000001
2026-06-28 20:00:00,C003,7,4097,3119,978,0.0049,100.0,0.0,0.0,0.0,6379.0,8945.7,9207.54,8325.6,110.6,1,3,5,0.0,0.0,28.5714,0.0,183,585.2857,0.3136,0.0007,0.0007,18.7117,0.9224417298511656,0.8558788912220462,-0.2633584486100974,616.58335
2026-06-28 20:00:00,C004,9,5979,4413,1566,0.0072,88.8889,11.1111,11.1111,0.0,6391.0,7776.6,7866.52,6783.6,101.8,1,3,3,0.0,0.0,22.2222,0.0,247,664.3333,0.3549,0.0008,0.0009,15.7727,0.36041984732824417,8.806989326461915,-0.26161934777397816,644.0357
2026-06-28 20:00:00,C005,9,6499,4411,2088,0.0092,100.0,0.0,0.0,0.0,6414.0,7584.8,7804.96,5885.0,148.2,1,3,4,0.0,0.0,11.1111,0.0,321,722.1111,0.4734,0.001,0.001,15.3736,1.4420344827586207,1.7963354215346026,-0.24482802142030363,715.25
2026-06-28 20:00:00,C006,3,1517,1091,426,0.0018,66.6667,33.3333,0.0,33.3333,6502.0,7490.2,7578.04,6515.9,142.1,1,2,2,0.0,33.3333,0.0,0.0,79,505.6667,0.3905,0.0006,0.0009,18.5446,7.558028902897391,2627.20356926531,-0.025857899077403546,730.45835
2026-06-28 20:00:00,C007,2,1541,572,969,0.0018,100.0,0.0,0.0,0.0,9766.5,11773.05,11951.41,9461.55,170.9,1,2,2,0.0,0.0,50.0,0.0,134,770.5,1.6941,0.0009,0.0009,13.8287,7.412560990972076,9.799662430645592,-0.09685499003202241,738.75
2026-06-28 20:00:00,C008,4,2305,1687,618,0.0028,100.0,0.0,0.0,0.0,6577.0,8555.95,8818.39,7405.5,93.05,1,2,3,0.0,0.0,0.0,0.0,109,576.25,0.3663,0.0007,0.0007,17.6375,0.6273898529926215,1.6066083041939,-0.2551504859027274,733.5237999999999
2026-06-28 20:00:00,C009,4,3139,2326,813,0.0038,75.0,25.0,0.0,25.0,6441.0,9168.45,9537.69,8203.1,73.85,1,3,1,0.0,0.0,50.0,0.0,136,784.75,0.3495,0.0009,0.0013,16.7282,2.080299810364759,1499.6865653678421,-0.10849362993517686,823.08335
2026-06-28 20:00:00,C010,2,1872,1524,348,0.0022,100.0,0.0,0.0,0.0,6523.0,6821.8,6848.36,4421.65,135.4,1,1,1,0.0,0.0,0.0,0.0,78,936.0,0.2283,0.0011,0.0011,22.4138,0.8450469687390971,1.693093089866294,-0.30661853904639913,756.9
2026-06-28 21:00:00,C001,9,4698,2938,1760,0.0059,100.0,0.0,0.0,0.0,6530.0,7595.6,7786.32,6646.0,180.4,1,3,3,0.0,0.0,22.2222,0.0,276,522.0,0.599,0.0007,0.0007,15.6818,0.6934591035705238,1.0598179731837423,-0.24276846488812298,552.45835
2026-06-28 21:00:00,C002,9,6248,4236,2012,0.0075,88.8889,11.1111,0.0,0.0,6766.0,7834.0,8134.8,6967.0,132.0,1,3,2,0.0,0.0,22.2222,0.0,353,694.2222,0.475,0.0008,0.0009,17.5447,0.3967647058823529,0.9424441005302115,-0.2416735612620008,660.7166500000001
2026-06-28 21:00:00,C003,10,5444,3792,1652,0.007,90.0,10.0,0.0,0.0,6472.5,8009.05,8106.61,7216.8,208.85,1,3,3,10.0,20.0,0.0,0.0,231,544.4,0.4357,0.0007,0.0008,13.9831,0.7567560975609757,0.6371721293568354,-0.2691679379360856,604.70835
2026-06-28 21:00:00,C004,5,3686,2587,1099,0.0044,60.0,40.0,20.0,0.0,6992.0,7428.6,7468.92,7164.6,56.6,1,3,3,0.0,20.0,0.0,0.0,170,737.2,0.4248,0.0009,0.0015,15.4686,1.0824496917017659,1.5605278076500826,-0.25023785685223243,650.5625
2026-06-28 21:00:00,C005,5,5147,4182,965,0.0062,100.0,0.0,0.0,0.0,6091.0,8829.4,9326.68,7081.0,133.2,1,3,2,0.0,0.0,40.0,0.0,113,1029.4,0.2308,0.0012,0.0012,11.7098,2.7065555679209194,3.0886402153448262,-0.18647475685685833,714.80555
2026-06-28 21:00:00,C006,3,1811,1140,671,0.0022,100.0,0.0,0.0,0.0,6539.0,6622.7,6630.14,5642.9,82.8,1,2,2,0.0,0.0,0.0,0.0,108,603.6667,0.5886,0.0007,0.0007,16.0954,0.9366294745263655,2.4213219037767653,-0.24866840728419715,730.45835
2026-06-28 21:00:00,C007,1,1031,832,199,0.0012,100.0,0.0,0.0,0.0,6102.0,6102.0,6102.0,2569.0,40.0,1,1,1,0.0,0.0,100.0,0.0,38,1031.0,0.2392,0.0012,0.0012,19.0955,2.2107516712221815,1.8858537287709467,-0.19216307143940037,742.1875
2026-06-28 21:00:00,C008,1,267,116,151,0.0003,100.0,0.0,0.0,0.0,7033.0,7033.0,7033.0,6704.0,89.0,1,1,1,0.0,0.0,0.0,0.0,29,267.0,1.3017,0.0003,0.0003,19.2053,5.2467979587585925,9.991137540756638,-0.0005363228556227728,702.95235
2026-06-28 21:00:00,C009,5,4148,2669,1479,0.005,100.0,0.0,0.0,0.0,6489.0,8115.8,8354.36,4066.0,132.8,1,3,1,0.0,0.0,20.0,0.0,275,829.6,0.5541,0.001,0.001,18.5936,1.3796662027371842,1424.46147145964,-0.25830733875127604,823.08335
2026-06-28 21:00:00,C010,4,3091,2409,682,0.0037,75.0,25.0,25.0,0.0,6464.0,7675.2,7811.04,6496.1,143.0,1,2,2,0.0,25.0,25.0,0.0,82,772.75,0.2831,0.0009,0.0012,12.0235,0.3130260815566135,1.7938839124401469,-0.30824978759419847,756.9
2026-06-28 22:00:00,C001,3,1241,812,429,0.0015,100.0,0.0,0.0,0.0,6333.0,6646.2,6674.04,5491.2,97.1,1,2,1,0.0,0.0,0.0,0.0,57,413.6667,0.5283,0.0005,0.0005,13.2867,2.1206950506526154,0.8403827642157804,-0.18712764671127574,551.45835
2026-06-28 22:00:00,C002,2,648,298,350,0.0008,100.0,0.0,0.0,0.0,6468.0,6926.1,6966.82,498.95,64.9,1,1,2,0.0,0.0,50.0,0.0,72,324.0,1.1745,0.0004,0.0004,20.5714,6.930328994938547,7.266212029212685,-0.03586103558133025,660.7166500000001
2026-06-28 22:00:00,C003,4,1848,1191,657,0.0022,100.0,0.0,0.0,0.0,6809.0,7522.35,7617.27,7161.05,88.7,1,1,2,0.0,0.0,25.0,0.0,147,462.0,0.5516,0.0006,0.0006,22.3744,1.359639725449815,0.6198059507393132,-0.22976069267629162,604.70835
2026-06-28 22:00:00,C004,3,1680,1344,336,0.002,100.0,0.0,0.0,0.0,6382.0,6586.3,6604.46,5829.7,40.4,1,3,2,0.0,0.0,33.3333,0.0,77,560.0,0.25,0.0007,0.0007,22.9167,1.1314886764361982,1.215938213743121,-0.21084184883498935,650.5625
2026-06-28 22:00:00,C005,4,1766,1292,474,0.0021,100.0,0.0,0.0,0.0,6316.5,6453.25,6456.25,1205.75,116.95,1,3,1,0.0,0.0,0.0,0.0,74,441.5,0.3669,0.0005,0.0005,15.6118,2.2168918985528436,1.2984769216700693,-0.2238277754133549,722.55555
2026-06-28 22:00:00,C006,2,1402,1142,260,0.0017,100.0,0.0,0.0,0.0,6231.5,6437.15,6455.43,5147.55,163.8,1,2,2,0.0,0.0,50.0,0.0,35,701.0,0.2277,0.0008,0.0008,13.4615,0.9970869565217392,1.3808329511082305,-0.24856426536479304,717.3833500000001
2026-06-28 22:00:00,C007,1,957,589,368,0.0011,100.0,0.0,0.0,0.0,7292.0,7292.0,7292.0,3572.0,153.0,1,1,1,0.0,0.0,0.0,0.0,96,957.0,0.6248,0.0011,0.0011,26.087,1.6521828407587125,4.312221568510981,-0.17729420347854025,742.1875
2026-06-28 22:00:00,C008,1,332,248,84,0.0004,100.0,0.0,0.0,0.0,7323.0,7323.0,7323.0,7039.0,48.0,1,1,1,0.0,0.0,0.0,0.0,11,332.0,0.3387,0.0004,0.0004,13.0952,1.2446967925141774,1.4411771916249159,-0.14289986458935033,677.9285500000001
2026-06-28 22:00:00,C010,1,891,756,135,0.0011,100.0,0.0,0.0,0.0,7361.0,7361.0,7361.0,6537.0,73.0,1,1,1,0.0,0.0,0.0,0.0,14,891.0,0.1786,0.0011,0.0011,10.3704,0.96959375,3.4702575320498164,-0.2858533044979307,772.775
2026-06-28 23:00:00,C001,7,4016,2641,1375,0.0048,100.0,0.0,0.0,0.0,7527.0,8621.0,8664.2,7969.7,116.0,1,3,3,0.0,0.0,28.5714,0.0,299,573.7143,0.5206,0.0007,0.0007,21.7455,0.3425322435181815,0.4807245095300824,-0.2471538352983314,551.45835
2026-06-28 23:00:00,C002,5,3601,2629,972,0.0043,100.0,0.0,0.0,0.0,6675.0,7943.8,8119.16,7615.2,124.8,1,3,3,0.0,0.0,20.0,0.0,215,720.2,0.3697,0.0009,0.0009,22.1193,0.7763851083307902,0.637388001481997,-0.2218060169037998,660.7166500000001
2026-06-28 23:00:00,C003,7,4805,3260,1545,0.0058,100.0,0.0,0.0,0.0,6485.0,7883.8,8059.96,6519.5,88.4,1,3,3,0.0,0.0,0.0,0.0,230,686.4286,0.4739,0.0008,0.0008,14.8867,0.7785816196017277,1.2593980400520663,-0.26819017582347104,604.70835
2026-06-28 23:00:00,C004,5,3572,2440,1132,0.0043,100.0,0.0,0.0,0.0,6196.0,7082.2,7102.04,5085.8,125.2,1,3,4,0.0,0.0,0.0,0.0,210,714.4,0.4639,0.0009,0.0009,18.5512,0.6966439189219253,1.070438260243276,-0.2483251675690722,650.5625
2026-06-28 23:00:00,C006,2,1001,628,373,0.0012,50.0,50.0,50.0,0.0,6148.0,6215.5,6221.5,5250.3,34.75,1,1,2,0.0,50.0,0.0,0.0,60,500.5,0.5939,0.0006,0.0012,16.0858,1.6409394018934076,2.164097650007914,-0.229118925816845,717.3833500000001
2026-06-28 23:00:00,C007,1,579,521,58,0.0007,100.0,0.0,0.0,0.0,8155.0,8155.0,8155.0,7933.0,21.0,1,1,1,0.0,0.0,0.0,0.0,6,579.0,0.1113,0.0007,0.0007,10.3448,1.5532051228217505,36.12239086259958,-0.18290927825912207,754.35415
2026-06-28 23:00:00,C010,1,1012,817,195,0.0012,100.0,0.0,0.0,0.0,7071.0,7071.0,7071.0,6541.0,4.0,1,1,1,0.0,0.0,0.0,0.0,52,1012.0,0.2387,0.0012,0.0012,26.6667,1.177960914388514,2.0175232240002035,-0.28203806583044727,798.04165
2026-06-29 00:00:00,C001,1,524,314,210,0.0006,100.0,0.0,0.0,0.0,6838.0,6838.0,6838.0,494.0,62.0,1,1,1,0.0,0.0,0.0,0.0,51,524.0,0.6688,0.0006,0.0006,24.2857,1.4210427236315077,2.4906897564802524,-0.1707244791281255,551.45835
2026-06-29 00:00:00,C002,5,2909,1816,1093,0.0035,100.0,0.0,0.0,0.0,6759.0,7652.8,7800.16,6910.6,100.2,1,2,3,0.0,20.0,20.0,0.0,119,581.8,0.6019,0.0007,0.0007,10.8875,1.135350015257858,0.7780896457922215,-0.2336258013648979,660.7166500000001
2026-06-29 00:00:00,C003,5,3070,2267,803,0.0037,80.0,20.0,0.0,0.0,6625.0,9594.2,10107.64,8875.8,199.0,1,2,2,0.0,0.0,0.0,0.0,97,614.0,0.3542,0.0007,0.0009,12.0797,0.890225816203144,0.5691852953587775,-0.26635946656726905,616.58335
2026-06-29 00:00:00,C004,4,2631,1878,753,0.0032,100.0,0.0,0.0,0.0,7208.5,7997.2,8065.84,6974.15,68.6,1,2,2,0.0,0.0,25.0,0.0,74,657.75,0.401,0.0008,0.0008,9.8274,0.45309923664122137,1.2520005521775626,-0.2511640834046936,650.5625
